name,method_type,num_runs,mean_final_val_accuracy,std_final_val_accuracy,mean_best_val_accuracy,std_best_val_accuracy,mean_adaptations_applied,mean_final_hidden_dim,mean_parameter_count,mean_nonzero_parameter_count,mean_weight_sparsity,mean_forward_flop_proxy,mean_activation_elements,best_seed,notes
network-slimming-mnist,workflow,2,0.8398000001907349,0.017000019550323486,0.8398000001907349,0.017000019550323486,1,0,12187,12187,0.0,3119397,5976,7,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
wide-cnn-mnist-bn,baseline,2,0.8339999914169312,0.016200006008148193,0.8472999930381775,0.0029000043869018555,0,0,16474,16474,0.0,4505914,7210,42,device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
prunetrain-mnist,workflow,2,0.83160001039505,0.0026000142097473145,0.83160001039505,0.0026000142097473145,2,0,12466,12466,0.0,3190786,6026,42,workflow=prunetrain; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
layermerge-mnist,workflow,2,0.8046000003814697,0.0059999823570251465,0.8046000003814697,0.0059999823570251465,1,0,14586,14586,0.0,4502170,7178,42,workflow=layermerge; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
runtime-neural-pruning-mnist,dynamic,2,0.7975000143051147,0.028299987316131592,0.7975000143051147,0.028299987316131592,3,0,10156,10156,0.0,2489228,5334,7,adaptation=runtime_neural_pruning; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
asfp-mnist,dynamic,2,0.7881999909877777,0.011599987745285034,0.8043999969959259,0.004600018262863159,6,0,8305,8305,0.0,1929619,4692,7,adaptation=soft_filter_pruning; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-cnn-mnist,dynamic,2,0.7815999984741211,0.04739999771118164,0.824099987745285,0.0049000084400177,6,0,16474,10821,0.3499876176324913,4505914,7210,7,adaptation=weights_connections; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
morphnet-mnist,workflow,2,0.747299998998642,0.029700011014938354,0.7912999987602234,0.01230001449584961,1,0,10678,10678,0.0,2617894,5434,42,workflow=morphnet; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
