name,method_type,num_runs,mean_final_val_accuracy,std_final_val_accuracy,mean_best_val_accuracy,std_best_val_accuracy,mean_adaptations_applied,mean_final_hidden_dim,mean_parameter_count,mean_nonzero_parameter_count,mean_weight_sparsity,mean_forward_flop_proxy,mean_activation_elements,best_seed,notes
network-slimming-mnist,workflow,5,0.8028799891471863,0.08152414721437827,0.8363999962806702,0.017746209383832454,1,0,12187,12187,0.0,3119397,5976,7,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
wide-cnn-mnist-bn,baseline,5,0.7938400030136108,0.04962119053416266,0.836520004272461,0.02054015226280588,0,0,16474,16474,0.0,4505914,7210,99,device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
conditional-computation-mnist,workflow,5,0.6204000115394592,0.019981187774212955,0.6212000131607056,0.020124806596102128,0,,11146,11146,0.0,4439194,7114,7,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
dynamic-slimmable-mnist,workflow,5,0.5814000129699707,0.03217725128300852,0.5848000049591064,0.027678441353947474,0,,11146,11146,0.0,4439194,7114,42,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 15, '0.75': 6, '1.0': 115}, 'mean_width': 0.9338, 'mean_cost_ratio': 0.8987}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
fixed-cnn-mnist,baseline,5,0.47528000473976134,0.009209210693967977,0.47528000473976134,0.009209210693967977,0,0,7562,7562,0.0,2061098,4810,99,device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
